id,treat,pride_CL,energy,pride_sym,pride_dev,pride_pl,pride_esf,gender,age,geozone,zone1,zone2,zone3,zone4,edu,edu1,edu2,edu3,household,household1,household2,household3,household4,sample,webal
6621,1,4,7,1,1,2,0,Female,33,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7025,1,5,6,4,4,5,1,Male,32,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7760,1,5,6,6,7,6,0,Female,60,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
7620,1,6,5,7,3,7,0,Male,74,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7561,1,5,5,7,4,7,0,Male,56,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6951,1,3,4,1,1,4,0,Male,60,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1
6600,1,2,7,4,1,2,0,Female,43,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1
5991,0,6,5,6,6,7,0,Female,27,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.825670436177326
6575,1,4,6,6,5,5,0,Female,26,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6798,1,4,6,5,3,4,1,Female,71,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1
7584,1,4,5,7,4,6,0,Male,74,North,1,0,0,0,1,1,0,0,Two,0,1,0,0,1,1
6695,1,1,7,7,5,7,1,Female,62,North,1,0,0,0,1,1,0,0,Two,0,1,0,0,1,1
5843,0,5,6,6,5,6,0,Male,51,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.064446106964892
7256,1,3,7,7,3,7,1,Male,45,North,1,0,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6216,0,1,4,,5,6,0,Male,47,North,1,0,0,0,1,1,0,0,One,1,0,0,0,0,2.774349038360626
6275,1,5,7,5,4,5,0,Female,28,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6587,1,5,6,7,4,6,,Female,34,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,0,1
6341,1,4,6,,3,6,0,Female,63,South,0,0,0,1,1,1,0,0,One,1,0,0,0,0,1
6705,1,7,7,7,5,7,0,Female,53,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6775,1,5,4,5,5,5,1,Female,30,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
7731,1,6,6,7,7,5,0,Female,65,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
7497,1,2,5,7,6,7,0,Female,22,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6428,1,5,4,5,4,6,1,Female,41,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
7591,1,6,7,7,5,7,0,Male,46,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
6840,1,4,4,7,3,4,1,Male,27,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
6135,0,7,7,7,6,7,0,Female,80,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,2.385114997238559
6650,1,1,7,7,7,7,0,Female,43,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6559,1,7,7,7,5,6,0,Male,54,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6342,1,5,4,7,5,3,1,Male,53,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
7064,1,5,7,7,4,6,1,Female,56,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
7457,1,7,7,7,7,7,0,Female,65,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7616,1,5,5,7,4,7,0,Male,58,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6976,1,5,6,6,5,6,0,Male,37,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6068,0,5,6,6,5,6,0,Male,76,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,2.80068649631039
6403,1,5,5,5,7,7,0,Male,32,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
6016,0,4,6,7,6,7,0,Female,70,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,2.699578408062334
6440,1,3,7,7,4,7,0,Female,44,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
7446,1,3,6,1,5,4,0,Male,51,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6111,0,5,5,5,6,6,0,Female,28,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,2.150516591306811
7564,1,5,5,5,4,6,1,Female,29,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7086,1,4,7,7,6,7,0,Male,56,North,1,0,0,0,3,0,0,1,Two,0,1,0,0,1,1
7039,1,7,6,7,7,7,0,Male,59,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7181,1,7,6,7,5,7,0,Female,58,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
5854,0,7,7,7,4,7,1,Male,59,Center,0,1,0,0,2,0,1,0,One,1,0,0,0,1,2.468836305358259
5994,0,2,3,7,1,5,0,Female,56,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.185748033536328
6958,1,6,4,7,4,7,0,Male,48,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6198,0,5,5,6,4,4,0,Female,36,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.146258524886909
6820,1,3,7,6,5,6,1,Female,64,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
6418,1,3,5,7,2,4,0,Male,64,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7219,1,4,7,4,4,4,1,Female,61,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6010,0,5,5,6,5,6,0,Female,73,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,2.656247410385856
5974,0,4,6,4,5,5,1,Female,41,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.68460908811051
5758,0,5,4,6,5,6,0,Female,51,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.932533551052336
6126,0,4,6,7,5,7,1,Female,53,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.130915458893333
5845,0,7,7,7,6,6,0,Male,40,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.308801823438665
6050,0,7,4,7,5,7,1,Female,67,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.080237224598276
7665,1,2,5,7,3,5,1,Female,30,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7420,1,4,3,7,5,5,0,Male,52,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6590,1,5,7,7,4,5,0,Female,63,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
5730,0,7,6,7,5,7,0,Female,40,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.361051237416485
6162,0,4,6,6,5,4,0,Female,66,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.090016066202055
5940,0,3,6,6,5,6,0,Female,51,North,1,0,0,0,3,0,0,1,One,1,0,0,0,1,1.938793570708217
7673,1,4,7,1,4,6,1,Female,53,North,1,0,0,0,1,1,0,0,Three,0,0,1,0,1,1
7639,1,7,5,7,5,6,0,Male,58,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1
6662,1,5,5,1,1,4,0,Male,40,North,1,0,0,0,3,0,0,1,Three,0,0,1,0,1,1
6709,1,5,6,6,5,6,0,Male,37,North,1,0,0,0,3,0,0,1,One,1,0,0,0,1,1
5783,0,5,6,6,5,5,0,Male,51,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.064446106964892
5872,0,6,5,1,6,6,0,Male,51,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.750768102144349
5950,0,5,4,5,4,5,0,Female,49,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.960169037130945
6814,1,5,7,3,1,4,0,Female,38,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7774,1,5,1,1,4,5,1,Female,43,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6075,0,5,6,7,2,2,0,Female,34,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.175908103365902
7179,1,7,5,7,1,5,1,Female,65,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5953,0,7,6,7,5,7,0,Male,79,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.102703257641029
6351,1,6,5,4,4,5,0,Female,28,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6567,1,4,4,2,4,5,0,Female,41,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7291,1,3,2,7,2,3,0,Male,40,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6808,1,5,5,6,5,6,0,Male,35,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7715,1,5,6,7,3,6,0,Male,69,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7249,1,7,6,6,6,7,0,Male,48,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7331,1,4,3,1,4,6,1,Male,39,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7020,1,2,3,3,3,4,0,Female,56,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7703,1,4,6,6,5,7,1,Male,65,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6373,1,3,5,7,6,7,0,Male,42,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7486,1,6,5,7,5,7,0,Female,61,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
5831,0,5,6,7,4,5,1,Female,53,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,3.144167095763325
7771,1,5,7,7,7,5,0,Male,71,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7536,1,5,2,7,7,5,1,Female,61,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
6232,0,5,4,4,5,5,0,Male,45,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.466197556835185
6210,0,,3,7,3,5,0,Female,47,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,0,2.994381786582368
6327,1,1,6,7,5,7,1,Male,54,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,1
6023,0,5,7,7,6,7,0,Male,52,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.902202757206037
6130,0,5,5,7,5,7,0,Female,60,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1.994657422509947
5857,0,3,7,7,5,7,1,Female,35,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.562121665345897
7508,1,6,6,7,6,6,0,Male,42,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6913,1,3,5,1,3,6,0,Male,30,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
7541,1,4,6,4,2,4,0,Male,51,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7096,1,4,5,7,4,5,,Male,52,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,0,1
6803,1,5,4,1,2,5,0,Male,37,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
7692,1,5,6,7,6,7,0,Male,53,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6728,1,3,4,3,1,5,0,Male,56,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6530,1,7,7,7,5,7,0,Female,40,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6598,1,4,3,7,4,4,0,Male,73,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7407,1,4,7,7,4,6,0,Female,47,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6020,0,1,5,7,3,5,0,Male,62,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,2.775091317420921
6523,1,7,4,7,3,,0,Female,65,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,0,1
5772,0,3,3,1,3,5,0,Female,58,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.478883508625582
6167,0,6,4,7,5,4,0,Female,40,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.356070454066195
5812,0,5,4,4,5,7,0,Male,65,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.250141248236078
6835,1,3,6,5,2,2,0,Male,31,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6124,0,7,6,7,7,7,1,Female,45,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.634717231815231
7425,1,2,4,5,3,5,0,Male,42,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7678,1,5,2,7,5,7,0,Male,37,Metropolitan Region,0,0,1,0,2,0,1,0,One,1,0,0,0,1,1
6295,1,5,5,7,4,5,0,Male,36,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6744,1,7,7,5,2,7,1,Male,29,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
5757,0,7,7,2,5,6,0,Female,40,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.356070454066195
6981,1,5,6,3,1,2,0,Female,40,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5962,0,5,5,7,7,7,0,Male,40,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.308801823438665
7632,1,3,3,1,2,5,0,Male,19,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7270,1,1,4,1,3,3,0,Male,44,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7195,1,3,5,,4,5,0,Male,72,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,0,1
7595,1,4,6,6,4,4,0,Male,17,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6190,0,5,,7,6,7,0,Female,50,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,0,3.188716445186468
5913,0,2,2,7,4,5,0,Male,33,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.608969462278318
6136,0,6,6,7,5,5,0,Female,38,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.728402745924285
7112,1,3,6,7,3,5,1,Male,31,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7010,1,7,7,7,7,7,0,Male,70,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7424,1,5,5,7,5,6,1,Male,62,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6122,0,5,6,1,4,5,0,Female,23,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,3.611530701432219
7317,1,4,6,5,6,6,1,Male,52,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
7049,1,5,6,7,6,7,0,Male,66,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7042,1,3,7,1,3,5,,Male,49,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,0,1
6384,1,4,6,7,5,7,0,Female,40,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7125,1,1,5,1,1,5,0,Female,33,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6612,1,7,3,7,4,6,0,Female,57,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6008,0,1,2,1,1,1,0,Male,58,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.500643853134469
5985,0,4,5,3,5,4,1,Male,23,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.94671734668518
7800,1,3,7,5,4,7,0,Male,60,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6550,1,5,7,7,4,5,1,Female,38,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6407,1,5,6,7,2,6,1,Female,68,North,1,0,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6062,0,3,4,3,1,5,1,Female,58,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.169919951464124
6392,1,6,5,4,5,4,0,Female,50,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6664,1,7,7,7,5,6,0,Male,81,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6696,1,5,7,7,1,7,0,Female,50,North,1,0,0,0,1,1,0,0,One,1,0,0,0,1,1
7506,1,4,4,2,2,7,,Male,58,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,0,1
6132,0,4,4,3,4,5,0,Male,31,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,2.844209155366028
6547,1,6,7,7,5,7,0,Female,33,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
5689,0,7,7,7,6,7,1,Male,51,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,3.162407280064249
7547,1,5,7,7,5,7,1,Male,27,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7737,1,7,6,4,3,6,0,Male,50,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6090,0,4,7,5,4,5,0,Male,52,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.73212194613247
6739,1,7,7,7,4,7,0,Male,68,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
7828,1,2,2,6,7,7,0,Male,25,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6025,0,6,5,7,5,5,0,Female,54,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.206345993730326
7829,1,2,6,1,3,1,0,Male,20,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
5803,0,5,6,7,5,5,0,Female,43,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.04464791619033
5982,0,5,4,6,4,5,1,Female,42,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.677697010657964
5710,0,1,3,1,5,1,1,Male,25,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.708713574267346
6786,1,1,7,7,5,5,1,Male,51,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6661,1,5,7,7,6,7,0,Male,58,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6030,0,5,4,7,5,4,0,Male,70,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.207294357995793
6189,0,3,3,2,2,4,0,Male,62,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.286847492096434
5976,0,6,5,,7,7,0,Male,63,Metropolitan Region,0,0,1,0,2,0,1,0,One,1,0,0,0,0,2.611242012522056
6963,1,5,5,4,4,5,0,Female,35,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6449,1,4,7,7,4,5,0,Male,62,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
5778,0,5,3,6,5,5,0,Female,36,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,2.41084669601501
6326,1,6,7,6,6,7,1,Female,66,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,1
6147,0,6,7,7,7,6,0,Male,71,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.861087657967526
7185,1,5,7,7,5,6,0,Female,40,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7762,1,7,5,7,5,7,0,Female,58,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6151,0,5,5,7,7,6,0,Female,72,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,2.663104118878504
5685,0,7,4,7,3,7,0,Male,42,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.501140832227258
6721,1,5,7,4,4,6,0,Male,56,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7023,1,3,6,1,3,6,0,Female,58,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6854,1,5,5,2,2,5,0,Female,51,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
5951,0,5,4,5,5,5,0,Male,35,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.916425015524784
6380,1,7,5,7,3,5,0,Male,44,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7783,1,3,7,4,4,6,0,Male,48,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6754,1,7,7,7,6,7,0,Male,74,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,1
7047,1,7,5,5,3,5,0,Female,53,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6479,1,6,7,6,2,6,0,Male,50,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5815,0,7,5,7,7,7,0,Female,50,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.17527704736632
6529,1,7,,6,7,7,1,Female,58,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,0,1
7426,1,5,5,7,5,7,0,Female,65,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7005,1,6,6,7,5,7,,Female,64,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,0,1
5775,0,5,5,6,2,5,1,Male,61,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,3.245151116589248
7144,1,5,6,6,5,6,0,Male,57,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
5935,0,5,6,5,6,5,0,Female,45,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,2.84546353259292
5679,0,7,7,7,5,7,1,Male,72,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.068995674535014
7108,1,2,,5,2,4,1,Female,34,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,0,1
6317,1,4,6,7,5,6,0,Female,44,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6328,1,2,7,2,2,7,0,Female,56,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
7796,1,4,5,5,5,6,,Male,59,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,0,1
5906,0,4,4,6,3,5,0,Female,55,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.514006529839634
5788,0,6,5,7,6,6,0,Male,57,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.674443412978898
6986,1,5,7,4,4,5,0,Male,41,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5853,0,5,3,1,7,5,0,Male,23,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,3.598570137882293
6002,0,4,5,4,2,4,0,Female,41,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.073339940897753
5721,0,6,4,5,4,6,1,Male,49,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.770833074242961
6057,0,7,5,6,5,4,0,Male,47,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.443173679686916
5917,0,6,5,6,4,6,0,Male,65,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.385175351865258
5663,0,7,7,7,6,7,0,Male,42,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.656842543110484
7659,1,2,5,3,1,3,1,Female,40,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7436,1,4,4,7,6,5,0,Male,28,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7303,1,5,6,2,2,4,0,Female,33,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7087,1,5,7,7,4,5,1,Female,43,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
7724,1,3,7,5,4,5,0,Female,49,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6178,0,3,7,1,7,7,0,Male,36,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.37145836323395
5936,0,4,5,4,1,5,0,Male,50,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.559008500163029
5741,0,7,5,7,5,6,0,Male,45,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.999059469981412
5807,0,5,4,6,6,6,0,Male,33,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,2.425963492531195
7449,1,2,4,5,3,5,0,Female,67,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
5682,0,5,7,7,5,5,0,Female,18,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,3.183254556794986
6769,1,6,6,7,6,7,0,Female,50,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
5743,0,6,5,5,5,5,1,Female,47,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.279979519047341
5956,0,2,5,4,6,6,0,Male,35,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,3.408834980960023
6115,0,5,3,6,5,4,0,Female,39,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.38219029159931
7399,1,4,7,5,2,5,1,Male,29,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7682,1,4,6,5,3,3,0,Female,39,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
5774,0,6,6,7,5,3,0,Female,44,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.647102589685003
5773,0,1,1,7,7,7,0,Female,38,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,2.73417064770597
6967,1,6,7,3,4,7,0,Female,48,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7658,1,5,2,5,5,5,1,Female,21,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5924,0,6,5,7,5,6,0,Female,41,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.175953641879218
6533,1,5,7,7,6,7,1,Female,54,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
